pro_com_t,lat,long
022196,46.290416,11.511977
022199,46.036304,10.726909
022200,46.259156,11.101655
022202,46.074307,11.449787
022203,45.834845,11.139211
022205,46.066423,11.12576
022209,46.246883,11.348673
022210,45.803355,11.10511
022213,46.296905,10.691365
022216,46.05522,11.281637
022222,45.91499,11.033002
022224,45.917179,11.060803
022226,46.286517,11.565976
022228,46.009118,10.883621
022229,45.886414,10.715385
022230,46.335273,11.0897
022231,46.112129,10.900078
022232,46.024913,10.52513
022233,46.302192,10.886908
022234,45.9452,10.673201
022235,46.216653,11.25295
022236,45.984533,11.199754
022237,46.385024,11.172159
022238,45.892362,10.561974
022239,46.00461,10.72732
022240,46.063059,11.541825
022241,46.180668,11.200776
022242,46.295114,11.018913
022243,46.032884,11.003484
022244,46.073237,10.673098
022245,46.243723,11.836028
022246,46.022676,10.633704
022247,46.074324,10.7711
022248,46.099827,11.016219
022249,46.273817,10.940222
022250,46.422876,11.72076
022251,46.163901,11.06924
022252,46.463185,11.149124
022253,46.436999,11.078127
022254,46.31643,11.445446
023001,45.554091,10.776424
023002,45.317046,11.274488
023003,45.218142,11.283908
023004,45.358211,11.286092
023005,45.566086,11.152393
023006,45.54756,10.724214
023007,45.379623,11.208976
023008,45.231785,11.3925
023009,45.257573,11.279332
023010,45.21891,11.358328
023011,45.622102,11.029517
023012,45.25781,11.120366
023013,45.667941,10.881419
023014,45.692861,10.772012
023015,45.474131,10.846248
023016,45.34209,10.99859
023017,45.414388,11.177392
023018,45.605938,10.795132
023019,45.170669,11.199365
023020,45.120755,11.41075
023021,45.355884,10.952988
023022,45.4384,10.760479
023023,45.540293,10.770187
023024,45.473089,11.202892
023025,45.192043,11.212924
023026,45.575292,11.041086
023027,45.310287,11.384399
023028,45.434631,11.186701
023029,45.207283,11.138501
023030,45.585664,10.739974
023031,45.600689,10.852482
023032,45.240929,10.968485
023033,45.639788,11.00141
023034,45.676916,10.85434
023035,45.542953,10.883974
023036,45.575651,10.70853
023037,45.130336,11.096079
023038,45.518531,11.016159
023039,45.465933,11.180021
023040,45.273105,11.006889
023041,45.291198,11.19818
023042,45.447398,11.134941
023043,45.5052,10.733024
023044,45.192498,11.311127
023045,45.764344,10.81006
023046,45.556047,10.915684
023047,45.482006,11.128153
023048,45.240862,11.334839
023049,45.484518,11.253425
023050,45.417254,11.283666
023051,45.309983,10.818531
023052,45.529671,10.940022
023053,45.179012,11.063733
023054,45.291882,10.883788
023055,45.306214,11.18234
023056,45.325834,11.155173
023057,45.492457,10.799713
023058,45.483372,10.869101
023059,45.438945,10.692017
023060,45.348398,10.882438
023061,45.284749,11.40209
023062,45.571982,10.811761
023063,45.478892,11.288918
023064,45.337766,11.242452
023065,45.272316,11.2478
023066,45.273751,11.444988
023067,45.593326,11.065709
023068,45.24279,11.084444
023069,45.395642,11.270082
023070,45.524054,11.234894
023071,45.381968,11.044886
023072,45.184501,11.151136
023073,45.421687,11.09689
023074,45.565796,11.114376
023075,45.242986,11.228187
023076,45.520913,10.886377
023077,45.522113,10.834443
023078,45.627457,10.95155
023079,45.631445,10.725449
023080,45.61139,11.138603
023081,45.42023,11.247722
023082,45.407784,10.840853
023083,45.433438,10.832737
023084,45.2134,10.979362
023085,45.173309,11.398613
023086,45.609449,10.687387
023087,45.513977,11.165641
023088,45.268649,10.932184
023089,45.353751,10.734546
023090,45.60515,11.095691
023091,45.438496,10.992412
023092,45.324969,11.322261
023093,45.573467,11.227722
023094,45.31703,10.942198
023095,45.158717,11.353377
023096,45.350928,10.845996
023097,45.375131,11.135882
023098,45.343627,11.352305
024001,45.325389,11.584203
024002,45.35815,11.581474
024003,45.365037,11.427363
024004,45.508429,11.470686
024005,45.614739,11.251258
024006,45.500472,11.535699
024007,45.803517,11.350404
024008,45.519292,11.338594
024009,45.875377,11.5107
024010,45.304512,11.446266
024012,45.766911,11.734347
024013,45.60071,11.622101
024014,45.708144,11.564767
024015,45.472122,11.44697
024016,45.645976,11.632999
024017,45.588786,11.364543
024018,45.611836,11.50758
024019,45.770615,11.460801
024020,45.766846,11.513017
024021,45.522021,11.713344
024022,45.336242,11.539489
024024,45.748384,11.459298
024025,45.713054,11.694064
024026,45.732407,11.794256
024027,45.442475,11.584448
024028,45.585285,11.394497
024029,45.544573,11.280896
024030,45.762173,11.465076
024032,45.785221,11.426095
024034,45.611106,11.343405
024035,45.585542,11.487744
024036,45.532053,11.478581
024037,45.620193,11.22589
024038,45.635517,11.548598
024039,45.940493,11.709612
024040,45.739593,11.548287
024041,45.896266,11.630726
024042,45.892626,11.547102
024043,45.462509,11.33984
024044,45.588874,11.440015
024046,45.47534,11.69895
024047,45.516264,11.658742
024048,45.628668,11.443148
024049,45.824387,11.272312
024050,45.915101,11.273886
024051,45.474634,11.611049
024052,45.388116,11.38799
024053,45.751391,11.522901
024055,45.660296,11.407493
024056,45.692549,11.428756
024057,45.745392,11.656894
024060,45.457216,11.385366
024061,45.505079,11.408445
024062,45.665781,11.563302
024063,45.660464,11.362566
024064,45.443775,11.673211
024065,45.436355,11.670826
024066,45.560525,11.458072
024067,45.59518,11.580579
024068,45.489834,11.362271
024070,45.778952,11.801272
024071,45.421995,11.605006
024072,45.55936,11.28843
024073,45.725675,11.680058
024074,45.290628,11.539884
024075,45.351043,11.466029
024076,45.503234,10.91872
024077,45.739997,11.626747
024078,45.758826,11.430127
024079,45.291381,11.501347
024080,45.791088,11.262517
024081,45.799117,11.729102
024082,45.648956,11.67909
024083,45.573798,11.627719
024084,45.705171,11.224935
024085,45.875619,11.462687
024086,45.796237,11.758391
024087,45.724416,11.762686
024088,45.705273,11.799787
024089,45.863467,11.399382
024090,45.75878,11.564978
024091,45.660608,11.602928
024094,45.586304,11.256077
024095,45.737299,11.390321
024096,45.681552,11.37629
024097,45.707921,11.526038
024098,45.408121,11.405559
024099,45.697709,11.644283
024100,45.711351,11.355359
024101,45.816721,11.71817
024102,45.358777,11.510029
024103,45.528028,11.445634
024104,45.686178,11.704184
024105,45.705767,11.480256
024106,45.85719,11.346038
024107,45.718939,11.308834
024108,45.519266,11.61712
024110,45.564041,11.374852
024111,45.641321,11.30406
024112,45.882447,11.344561
024113,45.740774,11.262167
024115,45.788399,11.36769
024116,45.634859,11.406354
024117,45.402477,11.53372
024118,45.65121,11.494074
024119,45.720119,11.460827
024120,45.474991,11.369496
024121,45.428491,11.503199
024122,45.733953,11.524736
024123,45.410202,11.472079
024124,45.408342,11.567659
024125,45.881372,11.701764
024126,45.718116,11.607036
024127,45.808073,11.587935
025001,46.282147,12.034981
025002,45.907803,11.908195
025003,46.406637,12.021464
025004,45.983519,11.75778
025005,46.551169,12.443206
025006,46.280541,12.078914
025007,46.436423,12.219598
025008,46.446715,12.380385
025010,46.352309,11.967348
025011,46.088816,11.987639
025012,46.165328,12.392472
025013,46.391613,12.2908
025014,46.447046,12.014025
025015,46.626931,12.469051
025016,46.538333,12.137351
025017,46.566029,12.517302
025018,46.460376,12.415824
025019,46.358029,11.872136
025021,46.016376,11.906254
025022,46.017903,11.799754
025023,46.360668,11.914832
025025,46.212841,11.974516
025026,46.047151,11.748632
025027,46.282273,12.06951
025029,46.102814,12.186303
025030,46.506634,11.936812
025032,46.479626,12.459403
025033,46.484572,12.443341
025035,46.330524,12.322888
025036,46.039624,11.880433
025037,46.397031,12.35555
025039,46.428709,12.375297
025040,46.16178,12.298805
025043,46.251887,12.023608
025044,46.433868,11.977162
025045,46.103065,12.025584
025046,46.582529,12.527302
025047,46.571176,12.586118
025048,46.083884,12.043238
025049,46.388481,11.972806
025050,46.557938,12.549142
025051,46.458966,12.205742
025053,46.11098,12.097154
025054,46.451386,12.034525
025055,45.989755,11.8449
025056,46.142372,12.074176
025057,46.203575,12.303055
025058,46.056824,11.788162
025059,46.298782,12.012654
025060,46.129473,12.422713
025062,46.375603,11.936955
025063,46.417356,12.331983
025065,46.500273,12.472522
025066,46.420006,12.246864
025067,46.272016,12.005196
025069,46.386081,12.17394
025070,45.954615,11.913206
025071,46.265786,12.299937
025072,46.130668,12.354894
025073,46.342294,12.156312
025074,46.061795,12.079349
026001,45.754003,11.955362
026002,45.785053,12.219408
026003,45.800726,11.914244
026004,45.821025,11.799316
026005,45.723727,12.331235
026006,45.78591,12.001038
026007,45.96954,12.361669
026008,45.684838,12.285944
026009,45.597766,12.325734
026010,45.628336,12.26516
026011,45.833324,11.883969
026012,45.672811,11.925245
026013,45.69238,11.881044
026014,45.8584,11.90898
026015,45.712596,12.612314
026016,45.730041,12.581279
026017,45.787138,12.361633
026018,45.969987,12.143137
026019,45.866795,12.433908
026020,45.940984,12.340972
026021,45.886217,12.297757
026022,45.94897,12.41602
026023,45.831731,12.007666
026025,45.833996,12.032327
026026,45.905381,12.12543
026027,45.953073,12.118137
026028,45.831333,12.467546
026029,45.787158,11.867507
026030,46.000218,12.338962
026031,45.880504,12.481591
026032,45.793974,12.169567
026033,45.929848,12.39811
026034,45.786953,12.55042
026035,45.678616,12.099794
026036,45.728424,11.865585
026037,45.82239,12.537712
026038,45.840856,12.351255
026039,45.807541,11.972487
026040,45.749411,12.319333
026041,45.806443,12.612685
026042,45.944321,12.093856
026043,45.561289,12.237697
026044,45.650076,12.43377
026045,45.830373,11.921118
026046,45.775996,12.045065
026047,45.643398,12.112628
026048,45.867358,12.103767
026049,45.77663,12.610548
026050,45.825368,12.209202
026051,45.783371,12.493778
026052,45.779103,12.420337
026053,45.930861,12.423587
026055,45.672731,12.153611
026056,45.86952,11.969551
026057,45.899761,12.173081
026058,45.716153,12.465227
026059,45.723851,12.194218
026060,45.853838,12.538337
026061,45.854879,11.88157
026062,45.759192,12.2085
026063,45.60253,12.235314
026064,45.64201,12.149845
026065,45.924858,12.20783
026066,45.634024,11.955293
026067,46.001033,12.225549
026068,45.729222,11.917005
026069,45.627908,12.37478
026070,45.704123,12.492587
026071,45.684872,12.377347
026072,45.920753,12.358151
026073,45.908889,12.240595
026074,45.790108,12.394775
026075,45.849186,12.284264
026076,45.890746,12.333844
026077,45.778944,11.840513
026078,45.978878,12.386088
026079,45.916678,11.953895
026080,45.874731,12.133162
026081,45.65335,12.296098
026082,45.780391,12.259346
026083,45.850913,12.250013
026084,45.973522,12.23161
026085,45.733501,12.094016
026086,45.806691,12.206316
026087,45.901413,11.995512
026088,45.837767,12.384064
026089,45.686695,12.018037
026090,45.861641,12.038749
026091,45.729249,12.256246
026092,45.989665,12.296436
026093,45.778058,12.119815
026094,45.678973,12.492099
026095,45.601701,12.165212
026096,45.827223,11.838844
027001,45.79551,12.68422
027002,45.354994,12.096814
027003,45.330536,12.048313
027004,45.385068,12.072122
027005,45.599004,12.888008
027006,45.136099,12.081285
027007,45.686437,12.637529
027008,45.218894,12.27858
027009,45.825893,12.785572
027010,45.180071,12.078695
027011,45.756104,12.844956
027012,45.424996,12.076313
027013,45.577034,12.673818
027014,45.417348,12.033181
027015,45.645747,12.513256
027016,45.791747,12.909023
027017,45.38565,12.048577
027018,45.833496,12.843709
027019,45.536709,12.638334
027020,45.554328,12.299382
027021,45.546645,12.157678
027022,45.619429,12.453057
027023,45.437774,12.132805
027024,45.49277,12.109877
027025,45.617359,12.561887
027026,45.550123,12.072088
027027,45.661888,12.529942
027028,45.456096,12.030173
027029,45.775598,12.837457
027030,45.814565,12.738813
027031,45.580451,12.3705
027032,45.521344,12.10637
027033,45.629481,12.564106
027034,45.763918,12.995425
027035,45.505036,12.033868
027036,45.731078,12.680008
027037,45.571354,12.108383
027038,45.49116,12.165018
027039,45.416845,12.002304
027040,45.817512,12.885024
027041,45.690543,12.71042
027042,45.437191,12.33459
027043,45.387011,12.007514
027044,45.479217,12.515257
028001,45.360314,11.789783
028002,45.170164,11.960731
028003,45.347492,11.867209
028004,45.139355,11.887746
028005,45.270044,11.716515
028006,45.216319,11.930495
028007,45.27286,12.053944
028008,45.184841,11.883486
028009,45.243863,11.687946
028010,45.111681,11.682407
028011,45.288143,11.781834
028012,45.108085,11.782711
028013,45.533561,11.965879
028014,45.270375,11.935086
028015,45.296592,11.995113
028016,45.458648,11.920175
028017,45.502855,11.907496
028018,45.490294,11.752004
028019,45.57176,11.931929
028020,45.544396,11.810404
028021,45.22109,11.989114
028022,45.195001,11.620841
028023,45.628771,11.699861
028026,45.26839,11.85681
028027,45.187494,11.468636
028028,45.316226,11.913545
028029,45.121172,11.453502
028030,45.424392,11.687904
028031,45.289467,11.672376
028032,45.648794,11.78358
028033,45.267352,12.101301
028034,45.233744,11.874013
028035,45.235382,12.067762
028036,45.522255,11.832017
028037,45.224007,11.659796
028038,45.637629,11.752198
028039,45.66284,11.828488
028040,45.306808,11.733968
028041,45.581,11.706548
028042,45.600775,11.730956
028043,45.154289,11.713485
028044,45.345648,11.963935
028045,45.474376,11.844933
028046,45.594524,11.944612
028047,45.290918,11.630411
028048,45.320711,11.870985
028049,45.108819,11.491912
028050,45.555512,12.007434
028052,45.19214,11.524237
028053,45.167068,11.441878
028054,45.442758,11.758254
028055,45.241768,11.750853
028056,45.233321,11.465778
028057,45.331491,11.791208
028058,45.414232,11.9508
028059,45.222695,11.610901
028060,45.407717,11.873446
028061,45.258989,11.787209
028062,45.127462,11.547701
028063,45.541496,11.784404
028064,45.60752,11.999415
028065,45.297692,12.036814
028066,45.309392,11.956012
028067,45.195057,11.588255
028068,45.245489,12.025183
028069,45.365239,11.93727
028070,45.196597,11.79265
028071,45.378027,11.644403
028072,45.428729,11.788274
028073,45.403105,11.747553
028075,45.54167,11.911237
028076,45.591851,11.805959
028077,45.648659,11.85698
028078,45.614086,11.669394
028079,45.245244,11.818641
028080,45.563698,11.906406
028082,45.345315,12.007022
028083,45.187341,11.71205
028084,45.13305,11.635956
028085,45.370221,11.984066
028086,45.38979,11.785892
028087,45.177332,11.743372
028088,45.134624,11.756048
028089,45.365421,11.688606
028090,45.245268,11.903381
028091,45.647028,11.830422
028092,45.335667,11.73364
028093,45.591812,12.050999
028094,45.21001,11.832142
028095,45.194131,11.445349
028096,45.448322,11.710822
028097,45.134514,11.708435
028098,45.177003,11.625568
028099,45.458193,11.882864
028100,45.442954,11.983149
028101,45.586598,11.859005
028102,45.172108,11.666979
028103,45.494851,11.797524
028104,45.490456,11.97302
028105,45.328899,11.641735
028106,45.290505,11.821753
028107,45.213452,11.541421
029001,45.053123,12.0572
029002,44.946084,12.124922
029003,45.010388,11.740941
029004,45.094056,11.493462
029005,45.016008,11.501192
029006,45.060169,11.2529
029007,45.0008,11.766536
029008,44.991498,11.356471
029009,44.935472,11.676738
029010,45.034356,11.505648
029011,45.025181,11.537334
029012,45.016852,11.310498
029013,45.027827,11.287445
